model;tipo;rank_test_score;mean_train_score;std_train_score;mean_test_score;std_test_score;params;external_r2;external_mae;external_rmse;generalization_gap_cv_external
Gradient Boosting Regressor;GradientBoostingRegressor;1;0.9966736768115814;0.0006190650388945221;0.8250377344996185;0.028557182289055683;{'subsample': 0.6, 'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 0.5, 'max_depth': 3, 'loss': 'huber', 'learning_rate': 0.15};0.568764727272896;0.0821485784348622;0.11098421527442778;0.2562730072267225
Gradient Boosting Regressor;GradientBoostingRegressor;2;0.9999339111426974;7.149230428046795e-06;0.8229205478271867;0.021608887653204553;{'subsample': 1.0, 'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_features': None, 'max_depth': 3, 'loss': 'squared_error', 'learning_rate': 0.15};0.5791211562902685;0.0790011641033738;0.10964343302468871;0.2437993915369182
Gradient Boosting Regressor;GradientBoostingRegressor;3;0.9947997138833978;0.0009323973523651599;0.8228119864852058;0.024822019277864264;{'subsample': 0.6, 'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': None, 'max_depth': 4, 'loss': 'huber', 'learning_rate': 0.1};0.5589328056615296;0.08043826686724084;0.11224227376593382;0.26387918082367623
Gradient Boosting Regressor;GradientBoostingRegressor;4;0.9845695058738174;0.0016214282491690878;0.8215585001867541;0.026168502954391777;{'subsample': 0.75, 'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 10, 'max_features': None, 'max_depth': 3, 'loss': 'huber', 'learning_rate': 0.05};0.5366567424096514;0.08373484131213368;0.11504175574857968;0.2849017577771027
Gradient Boosting Regressor;GradientBoostingRegressor;5;0.9930950384991419;0.0016220846573885435;0.8206096601255559;0.030893801484435924;{'subsample': 1.0, 'n_estimators': 400, 'min_samples_split': 20, 'min_samples_leaf': 5, 'max_features': None, 'max_depth': 3, 'loss': 'huber', 'learning_rate': 0.1};0.5648051606348368;0.08255967729629854;0.11149257495831666;0.25580449949071915
Gradient Boosting Regressor;GradientBoostingRegressor;6;0.995034652829083;0.000556093365586219;0.8204457262035326;0.03710056405101072;{'subsample': 1.0, 'n_estimators': 300, 'min_samples_split': 20, 'min_samples_leaf': 20, 'max_features': 0.5, 'max_depth': 5, 'loss': 'squared_error', 'learning_rate': 0.1};0.5532621099402084;0.08117443881241576;0.11296150547310478;0.2671836162633242
Gradient Boosting Regressor;GradientBoostingRegressor;7;0.9884225323339824;0.0016606369192711287;0.8190061810555423;0.029336317158099378;{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 5, 'max_features': None, 'max_depth': 3, 'loss': 'huber', 'learning_rate': 0.12};0.5378733881952145;0.08364702847599807;0.11489061826483968;0.2811327928603279
Gradient Boosting Regressor;GradientBoostingRegressor;8;0.9875747761781206;0.0013249873007554125;0.8184761113652824;0.02315642586590034;{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_features': 0.75, 'max_depth': 2, 'loss': 'squared_error', 'learning_rate': 0.25};0.5418256006676025;0.08344547799275753;0.1143982779313243;0.2766505106976799
Gradient Boosting Regressor;GradientBoostingRegressor;9;0.9998700072443756;1.979927692128454e-05;0.818150012990964;0.034392867200606254;{'subsample': 1.0, 'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 5, 'max_features': None, 'max_depth': 4, 'loss': 'squared_error', 'learning_rate': 0.1};0.5288982085602277;0.08252508294634685;0.11600092577223232;0.2892518044307363
Gradient Boosting Regressor;GradientBoostingRegressor;10;0.9868512155240925;0.0015501406820186085;0.8164989451139262;0.025246327634666204;{'subsample': 0.6, 'n_estimators': 300, 'min_samples_split': 20, 'min_samples_leaf': 3, 'max_features': 0.5, 'max_depth': 3, 'loss': 'huber', 'learning_rate': 0.1};0.5350865606653343;0.08363797264642253;0.115236518146539;0.28141238444859185
Gradient Boosting Regressor;GradientBoostingRegressor;11;0.9902401255741864;0.0005356454521251252;0.8152763027322283;0.04069004982931827;{'subsample': 1.0, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 20, 'max_features': 0.5, 'max_depth': 5, 'loss': 'squared_error', 'learning_rate': 0.07};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;12;0.9974267100526593;0.00040516155225073306;0.8138670605960516;0.025042214500947214;{'subsample': 1.0, 'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 10, 'max_features': 0.75, 'max_depth': 5, 'loss': 'huber', 'learning_rate': 0.15};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;13;0.9969321930826768;0.00037832524030264675;0.807626189559685;0.03448874864477677;{'subsample': 0.75, 'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 3, 'max_features': 0.5, 'max_depth': 2, 'loss': 'squared_error', 'learning_rate': 0.2};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;14;0.9917230574611586;0.0008929376295958714;0.8047516761908289;0.04081741244448199;{'subsample': 0.85, 'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 20, 'max_features': None, 'max_depth': 2, 'loss': 'squared_error', 'learning_rate': 0.2};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;15;0.9900126704165769;0.0014655208889334367;0.8035751211166785;0.03523004607240612;{'subsample': 0.6, 'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 20, 'max_features': 0.75, 'max_depth': 4, 'loss': 'squared_error', 'learning_rate': 0.2};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;16;0.9999980986656647;5.111269912676117e-07;0.8015518009369602;0.037431000376015315;{'subsample': 1.0, 'n_estimators': 400, 'min_samples_split': 20, 'min_samples_leaf': 3, 'max_features': 0.5, 'max_depth': 5, 'loss': 'squared_error', 'learning_rate': 0.15};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;17;0.9804795905602388;0.001702125834306229;0.8014839892645726;0.04452206069357604;{'subsample': 1.0, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 10, 'max_features': 0.5, 'max_depth': 3, 'loss': 'squared_error', 'learning_rate': 0.2};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;18;0.9983271478466316;0.0004538986247258545;0.800962717558952;0.03889504153541598;{'subsample': 0.85, 'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 20, 'max_features': 0.5, 'max_depth': 3, 'loss': 'squared_error', 'learning_rate': 0.2};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;19;0.9991350108133477;0.0007185917619500966;0.8005437249051646;0.038009509012984555;{'subsample': 1.0, 'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_features': 0.5, 'max_depth': 4, 'loss': 'huber', 'learning_rate': 0.2};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;20;0.947341275814099;0.003770260833587925;0.7997119655652349;0.027385427153995338;{'subsample': 0.75, 'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 3, 'max_features': None, 'max_depth': 2, 'loss': 'huber', 'learning_rate': 0.1};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;21;0.959905142687688;0.002430631964693035;0.7991222400849418;0.024384726374042983;{'subsample': 0.75, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': 3, 'loss': 'huber', 'learning_rate': 0.1};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;22;0.9688098264070083;0.0028362657250520797;0.7979010764371297;0.02815514036406346;{'subsample': 0.85, 'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 0.5, 'max_depth': 5, 'loss': 'absolute_error', 'learning_rate': 0.12};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;23;0.9999999844483034;6.079431292647938e-09;0.7972351724685127;0.03336049514824753;{'subsample': 0.85, 'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_features': 0.75, 'max_depth': 5, 'loss': 'squared_error', 'learning_rate': 0.15};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;24;0.9409378300386194;0.004118843996377181;0.79669681280584;0.02846359503083162;{'subsample': 0.75, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 10, 'max_features': None, 'max_depth': 4, 'loss': 'absolute_error', 'learning_rate': 0.07};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;25;0.978957056076708;0.002239718638410613;0.7942305561482615;0.014312655380413876;{'subsample': 0.85, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': None, 'max_depth': 5, 'loss': 'absolute_error', 'learning_rate': 0.15};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;26;0.9982549712529402;0.0002879961972682624;0.7938532212179823;0.030019541808073626;{'subsample': 0.85, 'n_estimators': 200, 'min_samples_split': 20, 'min_samples_leaf': 3, 'max_features': 0.5, 'max_depth': 5, 'loss': 'huber', 'learning_rate': 0.15};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;27;0.9943969773448771;0.0013534687434382684;0.7923537968817612;0.03284139477879957;{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 0.5, 'max_depth': 5, 'loss': 'huber', 'learning_rate': 0.05};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;28;0.9257473127485957;0.0027467528311727234;0.7918537853629147;0.029079975335297117;{'subsample': 0.85, 'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': 2, 'loss': 'huber', 'learning_rate': 0.07};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;29;0.9558264496236049;0.005906247536886136;0.7899897125467851;0.03738234277967421;{'subsample': 0.6, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 10, 'max_features': 0.75, 'max_depth': 4, 'loss': 'absolute_error', 'learning_rate': 0.15};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;30;0.9978790930722046;0.0004294055867511407;0.7889391990196273;0.041265583198429254;{'subsample': 1.0, 'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': 3, 'loss': 'squared_error', 'learning_rate': 0.2};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;31;0.9470996401163829;0.0026259732720440897;0.7886395448288356;0.02601199597210235;{'subsample': 0.85, 'n_estimators': 500, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_features': 0.75, 'max_depth': 3, 'loss': 'absolute_error', 'learning_rate': 0.12};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;32;0.9273205754039229;0.006526147462605185;0.7867656989899963;0.016909543321404825;{'subsample': 0.85, 'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 5, 'max_features': None, 'max_depth': 3, 'loss': 'absolute_error', 'learning_rate': 0.05};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;33;0.9985331004009715;0.0002514151548575957;0.7867181650784156;0.031209388374585808;{'subsample': 0.85, 'n_estimators': 500, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 3, 'loss': 'huber', 'learning_rate': 0.25};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;34;0.9998850238315542;1.0214350375906003e-05;0.784854054247486;0.033016878721470876;{'subsample': 0.75, 'n_estimators': 400, 'min_samples_split': 20, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 5, 'loss': 'squared_error', 'learning_rate': 0.12};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;35;0.9428980396118488;0.006395611707773264;0.7840464089838258;0.03394778357519913;{'subsample': 0.85, 'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 10, 'max_features': 0.75, 'max_depth': 3, 'loss': 'absolute_error', 'learning_rate': 0.12};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;36;0.9198114388174549;0.004632340186762614;0.7831087269412409;0.03757639635501699;{'subsample': 0.75, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_features': 0.75, 'max_depth': 2, 'loss': 'absolute_error', 'learning_rate': 0.25};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;37;0.9958292732220411;0.001693624153640852;0.7806454415967663;0.02526206146835719;{'subsample': 0.85, 'n_estimators': 100, 'min_samples_split': 20, 'min_samples_leaf': 5, 'max_features': 0.75, 'max_depth': 4, 'loss': 'huber', 'learning_rate': 0.4};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;38;0.9777116795219861;0.002641258350988623;0.7791844702509929;0.03595920248016604;{'subsample': 0.75, 'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 0.5, 'max_depth': 5, 'loss': 'absolute_error', 'learning_rate': 0.12};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;39;0.9087675623689474;0.0031039711930968515;0.7781777953370257;0.03532783535610757;{'subsample': 0.85, 'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 20, 'max_features': None, 'max_depth': 3, 'loss': 'absolute_error', 'learning_rate': 0.05};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;40;0.9888767387629842;0.0006317257859781971;0.7771656289792793;0.03190684155174352;{'subsample': 1.0, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 4, 'loss': 'squared_error', 'learning_rate': 0.05};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;41;0.9988415909643205;0.00013460216265957312;0.7769405920220718;0.045959710904615876;{'subsample': 0.85, 'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 5, 'loss': 'squared_error', 'learning_rate': 0.1};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;42;0.8899938005415666;0.008248374627267189;0.776016796973771;0.022518420518856965;{'subsample': 0.6, 'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_features': None, 'max_depth': 2, 'loss': 'absolute_error', 'learning_rate': 0.05};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;43;0.9029574599394141;0.00458445417685097;0.7742633689066137;0.026520800635980824;{'subsample': 0.85, 'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 3, 'max_features': 0.5, 'max_depth': 2, 'loss': 'absolute_error', 'learning_rate': 0.15};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;44;0.8993424277488247;0.005531602870438896;0.7733667368286794;0.03148706573042675;{'subsample': 0.85, 'n_estimators': 500, 'min_samples_split': 20, 'min_samples_leaf': 20, 'max_features': 0.5, 'max_depth': 2, 'loss': 'absolute_error', 'learning_rate': 0.12};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;45;0.9159260292784055;0.005116687630248212;0.7726693531791026;0.029519134457591835;{'subsample': 0.6, 'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 0.5, 'max_depth': 2, 'loss': 'absolute_error', 'learning_rate': 0.2};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;46;0.9901962905319032;0.00121139687052686;0.7713261832128134;0.036964382483455634;{'subsample': 1.0, 'n_estimators': 100, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': 4, 'loss': 'squared_error', 'learning_rate': 0.25};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;47;0.9720300661255517;0.0006062146609419002;0.7711071656064519;0.035196054763243896;{'subsample': 0.75, 'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_features': 0.75, 'max_depth': 5, 'loss': 'absolute_error', 'learning_rate': 0.25};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;48;0.9445714789026101;0.0033156639421941083;0.7694591254161065;0.03209589572488206;{'subsample': 0.85, 'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': 3, 'loss': 'squared_error', 'learning_rate': 0.05};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;49;0.995026591851345;0.0016446891043972818;0.7691439621462722;0.040269554984498586;{'subsample': 0.85, 'n_estimators': 300, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_features': 0.75, 'max_depth': 2, 'loss': 'huber', 'learning_rate': 0.6};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;50;0.9329684539643882;0.009878339852747576;0.7684799082711701;0.03361139339405736;{'subsample': 0.85, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 20, 'max_features': 0.75, 'max_depth': 3, 'loss': 'absolute_error', 'learning_rate': 0.25};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;51;0.8991253240693267;0.003680067791531525;0.7659456711742441;0.0314387228902909;{'subsample': 1.0, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.75, 'max_depth': 2, 'loss': 'huber', 'learning_rate': 0.1};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;52;0.9049285766559118;0.004269965988396479;0.7644788959262552;0.019302390527072926;{'subsample': 1.0, 'n_estimators': 400, 'min_samples_split': 20, 'min_samples_leaf': 3, 'max_features': 0.5, 'max_depth': 2, 'loss': 'absolute_error', 'learning_rate': 0.25};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;53;0.9999999993173114;2.489941364227713e-10;0.7594360666869899;0.049583909487311256;{'subsample': 0.75, 'n_estimators': 400, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_features': 0.75, 'max_depth': 4, 'loss': 'squared_error', 'learning_rate': 0.4};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;54;0.9319149039444532;0.009480047842791774;0.7554892624430679;0.025889439524001315;{'subsample': 0.75, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 4, 'loss': 'absolute_error', 'learning_rate': 0.12};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;55;0.8804466176500376;0.0077791917606497485;0.7544988832306082;0.03452246915932743;{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 20, 'max_features': 0.5, 'max_depth': 2, 'loss': 'squared_error', 'learning_rate': 0.05};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;56;0.9063372785373378;0.006846964215934737;0.7496712993741041;0.03401292974339668;{'subsample': 1.0, 'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 3, 'loss': 'absolute_error', 'learning_rate': 0.1};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;57;0.9094899746011957;0.004597253130957587;0.7482871256077849;0.04270688325109992;{'subsample': 1.0, 'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 20, 'max_features': 'sqrt', 'max_depth': 1, 'loss': 'huber', 'learning_rate': 0.4};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;58;0.8692120998496708;0.008382138352717476;0.746953252895094;0.04246885209042747;{'subsample': 0.75, 'n_estimators': 100, 'min_samples_split': 20, 'min_samples_leaf': 20, 'max_features': None, 'max_depth': 2, 'loss': 'absolute_error', 'learning_rate': 0.2};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;59;0.9051598149352758;0.004449333659862112;0.7465599908020473;0.03706396455746729;{'subsample': 0.85, 'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_features': None, 'max_depth': 1, 'loss': 'squared_error', 'learning_rate': 0.2};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;60;0.999549925786835;0.0001722153055877246;0.7426461790790866;0.05298095432474258;{'subsample': 1.0, 'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 3, 'max_features': 0.5, 'max_depth': 5, 'loss': 'huber', 'learning_rate': 0.4};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;61;0.9999996051859084;8.401143571745836e-08;0.7423325083426491;0.048711888664197775;{'subsample': 1.0, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.5, 'max_depth': 5, 'loss': 'squared_error', 'learning_rate': 0.4};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;62;0.9135639770352952;0.004349149757971736;0.7414877435623837;0.045184932227712075;{'subsample': 0.75, 'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 3, 'max_features': 0.75, 'max_depth': 1, 'loss': 'huber', 'learning_rate': 0.2};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;63;0.9093117656052995;0.008821315142507927;0.7405207027581379;0.05217154133071526;{'subsample': 0.6, 'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 20, 'max_features': 'sqrt', 'max_depth': 3, 'loss': 'absolute_error', 'learning_rate': 0.2};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;64;0.8497151622004624;0.007893284555537491;0.737276897923503;0.044820217926736225;{'subsample': 0.75, 'n_estimators': 500, 'min_samples_split': 20, 'min_samples_leaf': 20, 'max_features': None, 'max_depth': 1, 'loss': 'huber', 'learning_rate': 0.07};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;65;0.9029270281919708;0.00460545365691695;0.7331590588011071;0.03523148125979617;{'subsample': 0.85, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 10, 'max_features': None, 'max_depth': 1, 'loss': 'squared_error', 'learning_rate': 0.4};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;66;0.9432848401906707;0.0038544732187382473;0.7313932962759527;0.037922021871934525;{'subsample': 0.75, 'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': None, 'max_depth': 3, 'loss': 'absolute_error', 'learning_rate': 0.6};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;67;0.8690821014600598;0.010232559936844743;0.7247301350873563;0.016705040350264107;{'subsample': 1.0, 'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 3, 'max_features': 0.5, 'max_depth': 2, 'loss': 'absolute_error', 'learning_rate': 0.2};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;68;0.8355948725235249;0.006820844700397196;0.7241362089545282;0.031820263170207225;{'subsample': 0.6, 'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 0.5, 'max_depth': 1, 'loss': 'squared_error', 'learning_rate': 0.05};;;;
Gradient Boosting Regressor;GradientBoostingRegressor;69;0.9992711767973506;9.22973342400775e-05;0.7199195266044821;0.051977751798874455;{'subsample': 0.75, 'n_estimators': 300, 'min_samples_split': 20, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'max_depth': 3, 'loss': 'squared_error', 'learning_rate': 0.4};;;;
